Fecha,Concepto,Energia_Dia_kWh,Inc_Dia_Porc,Energia_Mes_kWh,Inc_Mes_Porc,Energia_Año_kWh,Inc_Año_Porc,Ultimos_365_Dias_kWh
2026/04/13,Generación Turbinas a Gas,"2,119,506.032",-0.039,"25,702,487.560",8.987,"167,556,829.094",1.281,"478,717,702.241"
2026/04/13,Generación Turbinas a Diesel,"4,429,578.253",-1.220,"59,524,859.884",8.040,"335,482,366.117",1.338,"689,347,902.286"
2026/04/13,Generación Motores Bunker,"9,072,326.430",3.018,"121,026,278.646",8.104,"760,581,311.735",1.207,"1,803,909,293.357"
2026/04/13,Generación de Otros Tipos,"455,614.122",-25.373,"7,579,519.173",6.396,"37,332,457.184",1.236,"406,132,961.933"
2026/04/13,Total Generación,"107,835,398.701",9.438,"1,339,027,200.525",8.759,"9,919,836,100.673",1.099,"34,248,938,707.100"
2026/04/13,Importación de Colombia,"161,491.122",9.563,"2,021,179.148",8.684,"134,577,384.918",0.120,"494,370,933.260"
2026/04/13,Importación de Perú,0.000,0.000,7.774,0.000,80.407,0.000,80.423
2026/04/13,Total Importación,"161,491.122",9.563,"2,021,186.922",8.684,"134,577,465.325",0.120,"494,371,013.683"
2026/04/13,Exportación a Colombia,"142,020.317",8.592,"1,555,937.931",10.044,"9,667,720.747",1.491,"119,455,420.569"
2026/04/13,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"184,692.703"
2026/04/13,Total Exportación,"142,020.317",8.592,"1,555,937.931",10.044,"9,667,720.747",1.491,"119,640,113.272"
2026/04/13,Demanda Distribución,"98,286,412.312",8.363,"1,228,502,843.189",8.696,"9,255,941,426.701",1.073,"31,412,653,803.274"
2026/04/13,Total Pérdidas Transporte,"40,516.642",-102.588,"-17,616,191.492",-0.229,"-9,109,350.369",-0.443,"1,000,973,548.947"
2026/04/14,Generación Hidráulica,"88,747,420.676",3.648,"1,133,685,465.436",8.493,"8,063,708,562.275",1.113,"29,275,110,553.622"
2026/04/14,Generación Vapor Bunker,"5,892,069.458",-3.957,"86,148,079.960",7.342,"649,814,064.402",0.915,"1,595,444,311.512"
2026/04/14,Generación Turbinas a Gas,"2,143,185.360",1.117,"27,845,672.920",8.338,"169,700,014.454",1.279,"479,700,978.173"
2026/04/14,Generación Turbinas a Diesel,"4,889,078.342",10.373,"64,413,938.226",8.214,"340,371,444.459",1.457,"691,010,031.471"
2026/04/14,Generación Motores Bunker,"9,140,559.333",0.752,"130,166,837.979",7.553,"769,721,871.068",1.202,"1,809,554,274.276"
2026/04/14,Generación de Otros Tipos,"277,360.836",-39.124,"7,856,880.009",3.659,"37,609,818.020",0.743,"405,593,994.864"
2026/04/14,Total Generación,"111,089,674.005",3.018,"1,450,116,874.530",8.296,"10,030,925,774.678",1.120,"34,256,414,143.918"
2026/04/14,Importación de Colombia,"148,501.381",-8.044,"2,169,680.529",7.347,"134,725,886.299",0.110,"494,403,243.632"
2026/04/14,Importación de Perú,0.000,0.000,7.774,0.000,80.407,0.000,80.423
2026/04/14,Total Importación,"148,501.381",-8.044,"2,169,688.303",7.347,"134,725,966.706",0.110,"494,403,324.055"
2026/04/14,Exportación a Colombia,"137,040.173",-3.507,"1,692,978.104",8.808,"9,804,760.920",1.418,"119,484,638.918"
2026/04/14,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"184,692.703"
2026/04/14,Total Exportación,"137,040.173",-3.507,"1,692,978.104",8.808,"9,804,760.920",1.418,"119,669,331.621"
2026/04/14,Demanda Distribución,"99,841,482.053",1.582,"1,328,344,325.242",8.127,"9,355,782,908.754",1.079,"31,421,775,769.179"
2026/04/14,Total Pérdidas Transporte,"1,841,732.991","4,445.621","-15,774,458.501",-10.455,"-7,267,617.378",-20.218,"994,224,098.033"
2026/04/15,Generación Hidráulica,"87,690,841.856",-1.191,"1,221,376,307.292",7.735,"8,151,399,404.131",1.087,"29,269,745,830.959"
2026/04/15,Generación Vapor Bunker,"5,400,942.696",-8.335,"91,549,022.656",6.269,"655,215,007.098",0.831,"1,596,212,621.578"
2026/04/15,Generación Turbinas a Gas,"2,031,334.874",-5.219,"29,877,007.794",7.295,"171,731,349.328",1.197,"480,479,565.493"
2026/04/15,Generación Turbinas a Diesel,"5,023,265.562",2.745,"69,437,203.788",7.798,"345,394,710.021",1.476,"692,790,672.964"
2026/04/15,Generación Motores Bunker,"9,154,760.894",0.155,"139,321,598.873",7.033,"778,876,631.962",1.189,"1,815,076,003.647"
2026/04/15,Generación de Otros Tipos,"224,509.648",-19.055,"8,081,389.657",2.857,"37,834,327.668",0.597,"404,936,983.730"
2026/04/15,Total Generación,"109,525,655.530",-1.408,"1,559,642,530.060",7.553,"10,140,451,430.208",1.092,"34,259,241,678.371"
2026/04/15,Importación de Colombia,"149,505.551",0.676,"2,319,186.080",6.891,"134,875,391.850",0.111,"494,436,741.973"
2026/04/15,Importación de Perú,0.000,0.000,7.774,0.000,80.407,0.000,80.423
2026/04/15,Total Importación,"149,505.551",0.676,"2,319,193.854",6.891,"134,875,472.257",0.111,"494,436,822.396"
2026/04/15,Exportación a Colombia,"132,378.090",-3.402,"1,825,356.194",7.819,"9,937,139.010",1.350,"119,515,076.146"
2026/04/15,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"184,692.703"
2026/04/15,Total Exportación,"132,378.090",-3.402,"1,825,356.194",7.819,"9,937,139.010",1.350,"119,699,768.849"
2026/04/15,Demanda Distribución,"100,368,461.488",0.528,"1,428,712,786.730",7.556,"9,456,151,370.242",1.073,"31,427,974,020.590"
2026/04/15,Total Pérdidas Transporte,"-204,949.039",-111.128,"-15,979,407.540",1.299,"-7,472,566.417",2.820,"985,991,723.951"
2026/04/16,Generación Hidráulica,"88,599,874.530",1.037,"1,309,976,181.822",7.254,"8,239,999,278.661",1.087,"29,267,635,005.049"
2026/04/16,Generación Vapor Bunker,"5,515,155.996",2.115,"97,064,178.652",6.024,"660,730,163.094",0.842,"1,597,015,554.640"
2026/04/16,Generación Turbinas a Gas,"1,950,296.432",-3.989,"31,827,304.226",6.528,"173,681,645.760",1.136,"481,244,835.939"
2026/04/16,Generación Turbinas a Diesel,"4,817,636.879",-4.094,"74,254,840.667",6.938,"350,212,346.900",1.395,"694,589,220.338"
2026/04/16,Generación Motores Bunker,"9,202,632.945",0.523,"148,524,231.818",6.605,"788,079,264.907",1.182,"1,820,879,912.078"
2026/04/16,Generación de Otros Tipos,"240,094.097",6.942,"8,321,483.754",2.971,"38,074,421.765",0.635,"404,665,316.823"
2026/04/16,Total Generación,"110,325,690.879",0.730,"1,669,968,220.939",7.074,"10,250,777,121.087",1.088,"34,266,029,844.867"
2026/04/16,Importación de Colombia,"118,192.405",-20.944,"2,437,378.485",5.096,"134,993,584.255",0.088,"494,431,678.823"
2026/04/16,Importación de Perú,0.000,0.000,7.774,0.000,80.407,0.000,80.423
2026/04/16,Total Importación,"118,192.405",-20.944,"2,437,386.259",5.096,"134,993,664.662",0.088,"494,431,759.246"
2026/04/16,Exportación a Colombia,"113,511.559",-14.252,"1,938,867.753",6.219,"10,050,650.569",1.142,"119,526,639.841"
2026/04/16,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"184,692.703"
2026/04/16,Total Exportación,"113,511.559",-14.252,"1,938,867.753",6.219,"10,050,650.569",1.142,"119,711,332.544"
2026/04/16,Demanda Distribución,"99,199,854.788",-1.164,"1,527,912,641.518",6.943,"9,555,351,225.030",1.049,"31,435,668,960.259"
2026/04/16,Total Pérdidas Transporte,"1,687,789.895",-923.517,"-14,291,617.645",-10.562,"-5,784,776.522",-22.586,"979,536,082.409"
2026/04/17,Generación Hidráulica,"87,029,485.361",-1.772,"1,397,005,667.183",6.644,"8,327,028,764.022",1.056,"29,262,709,236.913"
2026/04/17,Generación Vapor Bunker,"5,567,253.484",0.945,"102,631,432.136",5.736,"666,297,416.578",0.843,"1,598,026,021.673"
2026/04/17,Generación Turbinas a Gas,"2,105,268.650",7.946,"33,932,572.876",6.615,"175,786,914.410",1.212,"482,026,317.087"
2026/04/17,Generación Turbinas a Diesel,"4,645,633.044",-3.570,"78,900,473.711",6.256,"354,857,979.944",1.327,"698,156,357.830"
2026/04/17,Generación Motores Bunker,"9,389,717.289",2.033,"157,913,949.107",6.322,"797,468,982.196",1.191,"1,826,961,653.579"
2026/04/17,Generación de Otros Tipos,"257,695.997",7.331,"8,579,179.751",3.097,"38,332,117.762",0.677,"404,333,641.800"
2026/04/17,Total Generación,"108,995,053.825",-1.206,"1,778,963,274.764",6.527,"10,359,772,174.912",1.063,"34,272,213,228.882"
2026/04/17,Importación de Colombia,"130,561.830",10.465,"2,567,940.315",5.357,"135,124,146.085",0.097,"494,454,962.928"
2026/04/17,Importación de Perú,1.860,100.000,9.634,23.926,82.267,2.313,82.283
2026/04/17,Total Importación,"130,563.690",10.467,"2,567,949.949",5.357,"135,124,228.352",0.097,"494,455,045.211"
2026/04/17,Exportación a Colombia,"120,605.282",6.249,"2,059,473.035",6.220,"10,171,255.851",1.200,"119,548,912.898"
2026/04/17,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"184,692.703"
2026/04/17,Total Exportación,"120,605.282",6.249,"2,059,473.035",6.220,"10,171,255.851",1.200,"119,733,605.601"
2026/04/17,Demanda Distribución,"100,447,177.034",1.257,"1,628,359,818.552",6.574,"9,655,798,402.064",1.051,"31,444,818,283.277"
2026/04/17,Total Pérdidas Transporte,"-1,089,578.087",-164.557,"-15,381,195.732",7.624,"-6,874,354.609",18.835,"970,821,089.836"
2026/04/18,Generación Hidráulica,"80,610,300.978",-7.376,"1,477,615,968.161",5.770,"8,407,639,065.000",0.968,"29,257,984,247.206"
2026/04/18,Generación Vapor Bunker,"5,357,752.864",-3.763,"107,989,185.000",5.220,"671,655,169.442",0.804,"1,600,496,611.227"
2026/04/18,Generación Turbinas a Gas,"1,365,179.030",-35.154,"35,297,751.906",4.023,"177,152,093.440",0.777,"482,393,716.138"
2026/04/18,Generación Turbinas a Diesel,"4,823,160.555",3.821,"83,723,634.266",6.113,"359,681,140.499",1.359,"702,723,011.738"
2026/04/18,Generación Motores Bunker,"9,253,404.323",-1.452,"167,167,353.430",5.860,"806,722,386.519",1.160,"1,833,346,652.406"
2026/04/18,Generación de Otros Tipos,"229,121.244",-11.089,"8,808,300.995",2.671,"38,561,239.006",0.598,"403,897,208.538"
2026/04/18,Total Generación,"101,638,918.994",-6.749,"1,880,602,193.758",5.713,"10,461,411,093.906",0.981,"34,280,841,447.253"
2026/04/18,Importación de Colombia,"120,688.835",-7.562,"2,688,629.150",4.700,"135,244,834.920",0.089,"494,427,431.428"
2026/04/18,Importación de Perú,1.610,-13.441,11.244,16.712,83.877,1.957,83.893
2026/04/18,Total Importación,"120,690.445",-7.562,"2,688,640.394",4.700,"135,244,918.797",0.089,"494,427,515.321"
2026/04/18,Exportación a Colombia,"109,949.202",-8.836,"2,169,422.237",5.339,"10,281,205.053",1.081,"119,529,728.987"
2026/04/18,Exportación a Perú,0.000,0.000,0.000,0.000,0.000,0.000,"184,692.703"
2026/04/18,Total Exportación,"109,949.202",-8.836,"2,169,422.237",5.339,"10,281,205.053",1.081,"119,714,421.690"
2026/04/18,Demanda Distribución,"93,481,076.216",-6.935,"1,721,840,894.768",5.741,"9,749,279,478.280",0.968,"31,456,716,725.921"
2026/04/18,Total Pérdidas Transporte,"-1,313,941.546",20.592,"-16,695,137.278",8.543,"-8,188,296.155",19.114,"961,593,954.019"
